"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SIRPA",2.53995449668749e-218,0.288294664039887,0.384,0.227,5.87161280999248e-214,"0","SIRPA"
"ACAP2",1.01122610769588e-217,0.344221627390521,0.753,0.667,2.33765139316056e-213,"0","ACAP2"
"AKIRIN2",1.17401798720203e-217,0.329857735002707,0.85,0.762,2.71397738101493e-213,"0","AKIRIN2"
"AL021155.5",8.47574342410071e-217,0.524783665080613,0.454,0.296,1.95933760734936e-212,"0","AL021155.5"
"PYGL",1.11603623394458e-215,0.343815627549239,0.469,0.313,2.57994096200968e-211,"0","PYGL"
"HBEGF",1.01694161546518e-213,0.459530681888158,0.506,0.354,2.35086393247087e-209,"0","HBEGF"
"TMED5",8.60587426076359e-212,0.3444983804727,0.622,0.493,1.98941995286072e-207,"0","TMED5"
"RASSF2",9.43378255140458e-212,0.322608672344914,0.52,0.37,2.1808075124082e-207,"0","RASSF2"
"PCBP1",8.43290151180978e-211,0.264819810258556,0.967,0.94,1.94943384248507e-206,"0","PCBP1"
"WDFY3",4.45390609943982e-210,0.254045880403804,0.252,0.117,1.0296094730075e-205,"0","WDFY3"
"PTX3",4.57404977210763e-210,0.596779454609586,0.331,0.185,1.05738308581812e-205,"0","PTX3"
"TET2",3.72893544704148e-209,0.338954032107669,0.679,0.561,8.62018007292579e-205,"0","TET2"
"AL360012.1",3.08570337513846e-208,0.43403078408383,0.371,0.22,7.13322049230757e-204,"0","AL360012.1"
"CD4",2.17694414137362e-207,0.311677275265683,0.539,0.382,5.0324417716134e-203,"0","CD4"
"EMILIN2",7.75783155839118e-207,0.297508995076256,0.58,0.432,1.79337792135329e-202,"0","EMILIN2"
"SMCHD1",5.2546098337165e-204,0.407190528196179,0.722,0.629,1.21470815526024e-199,"0","SMCHD1"
"MALAT1",2.10373035298836e-203,0.35008303957123,1,1,4.86319345700319e-199,"0","MALAT1"
"IVNS1ABP",5.69370053024007e-203,0.415752369791866,0.524,0.384,1.3162127515756e-198,"0","IVNS1ABP"
"AZI2",3.41406602398136e-202,0.314916789803507,0.397,0.25,7.89229642763772e-198,"0","AZI2"
"UBE2D3",2.37670545114755e-200,0.258294063217148,0.978,0.967,5.49422999141779e-196,"0","UBE2D3"
"PRKAG2",2.74143804765781e-200,0.332597137469317,0.537,0.392,6.33738233477055e-196,"0","PRKAG2"
"MAP4K4",5.23824151619198e-200,0.359069996541009,0.625,0.507,1.2109242912981e-195,"0","MAP4K4"
"RAB27A",6.62519208830458e-200,0.318668477507831,0.519,0.37,1.53154565505337e-195,"0","RAB27A"
"PSTPIP1",8.66008097755097e-200,0.29033352093141,0.419,0.268,2.00195091958046e-195,"0","PSTPIP1"
"MT-ND1",6.75585769539721e-199,0.354392413241656,0.999,0.997,1.56175162344497e-194,"0","MT-ND1"
"RIPK2",5.27339637556696e-198,0.35988702922732,0.678,0.571,1.21905104013981e-193,"0","RIPK2"
"MAP1LC3B",1.63464893408367e-197,0.317520328083856,0.909,0.857,3.77881794092122e-193,"0","MAP1LC3B"
"DOK3",3.08136047792046e-196,0.27298948113625,0.352,0.206,7.12318101680872e-192,"0","DOK3"
"KCNE3",3.81150071033032e-196,0.268061732830069,0.333,0.19,8.81104619207061e-192,"0","KCNE3"
"AKAP13",4.10409511375595e-196,0.290608857135184,0.87,0.806,9.48743667446963e-192,"0","AKAP13"
"FYN",4.37569885357183e-195,0.291745601942633,0.479,0.323,1.0115303039802e-190,"0","FYN"
"SLC8A1",8.94102464345937e-195,0.305466182235572,0.399,0.25,2.0668966668285e-190,"0","SLC8A1"
"ID2",2.62043311370201e-194,0.547841638561581,0.899,0.814,6.05765522894493e-190,"0","ID2"
"MIDN",1.33546128091721e-193,0.322184850149827,0.875,0.801,3.08718584309632e-189,"0","MIDN"
"NADK",1.15288701069268e-192,0.293774570534286,0.416,0.27,2.66512890261826e-188,"0","NADK"
"NBPF19",1.46565409388878e-192,0.318217528126004,0.383,0.241,3.3881525688427e-188,"0","NBPF19"
"CD163",3.209758644624e-192,0.269579931334094,0.333,0.185,7.41999905877731e-188,"0","CD163"
"ABHD5",3.65184656715476e-190,0.495442989822488,0.446,0.306,8.44197370929165e-186,"0","ABHD5"
"CPVL",6.28713044832004e-190,0.264603392978111,0.756,0.613,1.45339594573814e-185,"0","CPVL"
"FNDC3B",8.71361733940698e-190,0.299659309442233,0.522,0.368,2.01432692035071e-185,"0","FNDC3B"
"SKAP2",1.5643360030272e-189,0.329674287513501,0.773,0.698,3.61627553819799e-185,"0","SKAP2"
"RNF213",1.06313774928535e-188,0.377206056724392,0.729,0.626,2.45765553502294e-184,"0","RNF213"
"MICU1",3.45769151806557e-188,0.299160400039214,0.423,0.281,7.99314548231217e-184,"0","MICU1"
"PRNP",4.11902686217673e-188,0.309850712122595,0.584,0.454,9.52195439729395e-184,"0","PRNP"
"LRRFIP1",7.23404691838231e-188,0.268606940159115,0.981,0.963,1.67229462612244e-183,"0","LRRFIP1"
"RAP1B",1.38206984729577e-187,0.337401976288287,0.935,0.89,3.19493086599364e-183,"0","RAP1B"
"CLEC4A",8.07603057228798e-186,0.272329361502408,0.416,0.267,1.86693598739581e-181,"0","CLEC4A"
"DSE",1.00875222935773e-185,0.397567421479439,0.364,0.229,2.33193252860626e-181,"0","DSE"
"RABGEF1",3.63267757843858e-185,0.297283824385103,0.357,0.22,8.39766075807646e-181,"0","RABGEF1"
"LACTB",1.11299830311308e-184,0.316813400286914,0.588,0.461,2.57291817730651e-180,"0","LACTB"
"LCP2",2.14093713850007e-183,0.378344333562179,0.684,0.591,4.9492043830706e-179,"0","LCP2"
"DDX60L",2.38929713246032e-183,0.320887394551719,0.369,0.231,5.52333818110852e-179,"0","DDX60L"
"ULK1",7.60279527683836e-182,0.290926817303469,0.329,0.193,1.75753818414672e-177,"0","ULK1"
"KLF10",9.60297796401928e-182,0.406487298167103,0.794,0.719,2.21992041594234e-177,"0","KLF10"
"GLUL",2.09056568450805e-180,0.372220993956358,0.84,0.772,4.83276069287726e-176,"0","GLUL"
"IL6ST",4.09266130829039e-180,0.280053117519011,0.353,0.214,9.46100514637489e-176,"0","IL6ST"
"TMEM167A",1.82260586205405e-179,0.274328318836791,0.767,0.684,4.21331797131034e-175,"0","TMEM167A"
"JARID2",3.00382068061029e-178,0.326804455525559,0.756,0.677,6.94393226736681e-174,"0","JARID2"
"CASP1",5.13031696954845e-178,0.274075168355967,0.696,0.577,1.18597537385051e-173,"0","CASP1"
"PDXK",8.95068175488518e-177,0.266209111917641,0.464,0.32,2.06912910127681e-172,"0","PDXK"
"ATP6V0D1",1.99626553210012e-173,0.268562754777619,0.742,0.66,4.61476703055584e-169,"0","ATP6V0D1"
"SERPINB9",1.18129855735228e-170,0.292664860142277,0.341,0.205,2.73080787503127e-166,"0","SERPINB9"
"GRB2",3.58107726929646e-170,0.252431329871957,0.902,0.869,8.27837632343263e-166,"0","GRB2"
"WARS",5.35371526758779e-170,0.256985782548084,0.558,0.412,1.23761835840827e-165,"0","WARS"
"HECA",1.0445432588741e-168,0.302123555353329,0.529,0.394,2.41467065153927e-164,"0","HECA"
"MAPK6",1.40493456468718e-168,0.319886929031813,0.526,0.398,3.24778723318736e-164,"0","MAPK6"
"SPG21",2.41361272411183e-167,0.276893391524103,0.546,0.417,5.57954853432931e-163,"0","SPG21"
"RAB11FIP1",8.75045439616766e-167,0.316765438807397,0.9,0.852,2.02284254276208e-162,"0","RAB11FIP1"
"ZFYVE16",5.41972685926746e-166,0.339849703953855,0.412,0.281,1.25287825805686e-161,"0","ZFYVE16"
"KDM7A",8.59351500058068e-165,0.265581898663187,0.305,0.178,1.98656286268423e-160,"0","KDM7A"
"JDP2",1.18861246388404e-164,0.297604675625754,0.488,0.353,2.74771543276073e-160,"0","JDP2"
"IFI6",5.69573050285111e-164,0.480068175799611,0.518,0.401,1.31668202034409e-159,"0","IFI6"
"ZBTB43",9.87355508838116e-164,0.385766618932613,0.66,0.566,2.28246972978107e-159,"0","ZBTB43"
"ATP6V1B2",1.26467577091925e-163,0.297862602116992,0.422,0.291,2.92355097963403e-159,"0","ATP6V1B2"
"MPP7",1.93659116924604e-163,0.251230622705524,0.293,0.166,4.47681780594606e-159,"0","MPP7"
"ITGAX",6.56754248184221e-163,0.311302451659578,0.633,0.518,1.51821879552746e-158,"0","ITGAX"
"FAM200B",2.31437036958307e-162,0.276263411758887,0.506,0.371,5.35012998336517e-158,"0","FAM200B"
"OAZ2",5.09421591838677e-161,0.298119262943405,0.433,0.301,1.17762989385347e-156,"0","OAZ2"
"CD46",1.93866811594325e-160,0.28477667605938,0.683,0.588,4.48161908362602e-156,"0","CD46"
"BCL3",1.0278905792303e-156,0.282254983086015,0.448,0.318,2.37617465200668e-152,"0","BCL3"
"AC023157.3",1.34655198972518e-156,0.467422494805975,0.267,0.15,3.11282423464771e-152,"0","AC023157.3"
"MOSPD2",4.74662694490962e-156,0.272962724980582,0.267,0.151,1.09727775085476e-151,"0","MOSPD2"
"PTPN12",1.45533388101775e-154,0.27216943198465,0.507,0.378,3.36429533274873e-150,"0","PTPN12"
"SNX27",1.9578119612335e-154,0.270999777355317,0.418,0.289,4.52587391078349e-150,"0","SNX27"
"MSRB1",2.91654831779152e-154,0.257669674130212,0.392,0.262,6.74218474623865e-150,"0","MSRB1"
"ITPRIP",1.77819600569931e-153,0.272694820611801,0.361,0.235,4.11065570637509e-149,"0","ITPRIP"
"SAT2",1.12498348918396e-152,0.253994864511119,0.599,0.477,2.60062433194657e-148,"0","SAT2"
"ADAM10",1.62800325246315e-152,0.264620275238507,0.593,0.472,3.76345511871906e-148,"0","ADAM10"
"CRTAP",1.86259771199131e-150,0.267076879040348,0.596,0.482,4.30576713081031e-146,"0","CRTAP"
"FOS",4.14923567053999e-150,0.435879351537798,1,0.999,9.59178809958730e-146,"0","FOS"
"CEBPD",5.80853754111815e-150,0.269782487923331,0.974,0.925,1.34275962338028e-145,"0","CEBPD"
"RASGEF1B",3.15249584836542e-149,0.317023170557257,0.708,0.612,7.28762465266635e-145,"0","RASGEF1B"
"TANK",8.13790605481401e-149,0.260172727384554,0.551,0.426,1.88123974269135e-144,"0","TANK"
"IFI44",1.91538627919816e-148,0.295686436417102,0.284,0.168,4.42779846162239e-144,"0","IFI44"
"GGA1",7.90381471518382e-146,0.295658102468708,0.429,0.308,1.82712484770904e-141,"0","GGA1"
"SLC6A6",8.56656597036792e-146,0.253726182060306,0.376,0.25,1.98033305536995e-141,"0","SLC6A6"
"PLXNC1",1.22169700152893e-145,0.250395756100877,0.307,0.187,2.82419695843444e-141,"0","PLXNC1"
"PIM3",2.58564736240968e-145,0.283268832957938,0.749,0.66,5.97724100768245e-141,"0","PIM3"
"FCGR1A",6.56625039377111e-144,0.264328522690098,0.391,0.264,1.51792010352807e-139,"0","FCGR1A"
"NOTCH2",1.81568465492802e-143,0.271298692728837,0.428,0.307,4.19731821679711e-139,"0","NOTCH2"
"ARL5B",8.26965604860965e-142,0.329186547338345,0.425,0.3,1.91169638875709e-137,"0","ARL5B"
"FMNL1",5.95104167425135e-141,0.253480082197089,0.811,0.753,1.37570230383668e-136,"0","FMNL1"
"RNF19B",6.54432129740202e-141,0.289990512184686,0.371,0.249,1.51285075432042e-136,"0","RNF19B"
"ZFHX3",2.96538440804418e-140,0.296629002110246,0.426,0.303,6.85507913607574e-136,"0","ZFHX3"
"RHOQ",5.39863005623752e-140,0.254786372437422,0.527,0.404,1.24800131010043e-135,"0","RHOQ"
"GBP2",8.09403954844927e-140,0.281163795973388,0.415,0.287,1.87109912241502e-135,"0","GBP2"
"OSBPL11",1.40341220266366e-139,0.26853644288912,0.436,0.315,3.24426798889758e-135,"0","OSBPL11"
"CCNY",1.86528118981015e-139,0.258143827739764,0.534,0.419,4.31197052648412e-135,"0","CCNY"
"MYO9B",2.64247474134773e-139,0.254248475981149,0.539,0.418,6.10860885957354e-135,"0","MYO9B"
"MT-ND2",7.07263493616554e-138,0.349382309714258,0.999,0.996,1.63498101819339e-133,"0","MT-ND2"
"MAP3K3",1.7243530461216e-137,0.251495386888784,0.407,0.287,3.98618693671931e-133,"0","MAP3K3"
"SEC22B",3.95591048071774e-135,0.266544047839225,0.376,0.257,9.14487825827521e-131,"0","SEC22B"
"FAR1",9.42410056309603e-135,0.271380166049018,0.409,0.291,2.17856932717091e-130,"0","FAR1"
"SH3BP2",2.68451441276899e-133,0.250116141205087,0.491,0.367,6.20579196799807e-129,"0","SH3BP2"
"AC245014.3",2.87096570444657e-133,0.402342698845834,0.37,0.253,6.63681141896914e-129,"0","AC245014.3"
"CMIP",1.70218395469357e-132,0.253447434090263,0.483,0.366,3.93493864806512e-128,"0","CMIP"
"PNP",8.21297284425627e-132,0.304283471092426,0.562,0.453,1.89859293240672e-127,"0","PNP"
"MAP2K3",7.81933031684248e-131,0.273229420001448,0.657,0.563,1.80759458934448e-126,"0","MAP2K3"
"AL391832.2",6.49461823266487e-129,0.252176783657095,0.308,0.195,1.50136089684514e-124,"0","AL391832.2"
"HCAR3",1.32208352392568e-127,0.27899394951606,0.388,0.267,3.05626048225899e-123,"0","HCAR3"
"RAP2B",1.09525710984845e-126,0.27109068328754,0.709,0.631,2.53190586083666e-122,"0","RAP2B"
"ARHGEF40",9.74303314184144e-124,0.293084360263283,0.333,0.225,2.25229697139949e-119,"0","ARHGEF40"
"DENND3",1.77781274866775e-123,0.263449236459767,0.487,0.371,4.10976973109524e-119,"0","DENND3"
"PLIN2",2.2197637434131e-122,0.440602936573667,0.674,0.606,5.13142784564806e-118,"0","PLIN2"
"PCNX1",3.53319237134348e-122,0.288426960619285,0.386,0.275,8.16768080483473e-118,"0","PCNX1"
"STAT1",1.28766305338745e-121,0.291839583464485,0.424,0.313,2.97669068051576e-117,"0","STAT1"
"HCAR2",1.03894634575289e-120,0.258297321763528,0.302,0.193,2.40173226747697e-116,"0","HCAR2"
"P2RY13",1.17900081486084e-117,0.262541439657572,0.318,0.209,2.72549618371381e-113,"0","P2RY13"
"TNF",5.61873077327354e-116,0.325035778004607,0.326,0.214,1.29888199285764e-111,"0","TNF"
"ATP13A3",2.38969490570673e-115,0.280984308342589,0.401,0.294,5.52425771352225e-111,"0","ATP13A3"
"SPAG9",7.71140044642873e-113,0.260814390430657,0.58,0.48,1.78264444120093e-108,"0","SPAG9"
"TUT7",3.89860396688297e-109,0.257973898705297,0.398,0.295,9.01240279024336e-105,"0","TUT7"
"Z93241.1",5.17118272242114e-104,0.356770628765713,0.275,0.178,1.19542230994209e-99,"0","Z93241.1"
"TRIM38",4.37885400436904e-103,0.276615012122164,0.564,0.477,1.01225968018999e-98,"0","TRIM38"
"IRF1",4.77681869161867e-101,0.360768614087403,0.827,0.762,1.10425717694149e-96,"0","IRF1"
"ZNF106",1.66003175824045e-100,0.255966734787837,0.708,0.656,3.83749541552444e-96,"0","ZNF106"
"XAF1",3.46510566375466e-97,0.333127779309049,0.499,0.411,8.01028476290166e-93,"0","XAF1"
"CCL4L2",2.92710909890582e-96,0.77311151063786,0.285,0.191,6.76659810394058e-92,"0","CCL4L2"
"TNNT1",6.51262360916974e-95,0.293174213134614,0.259,0.166,1.50552319973177e-90,"0","TNNT1"
"TLE4",1.42502976012557e-93,0.281034998688251,0.68,0.611,3.29424129648228e-89,"0","TLE4"
"OSM",2.67583175360845e-92,0.262903401552322,0.298,0.201,6.18572026481666e-88,"0","OSM"
"MID1IP1",8.0818339663763e-91,0.266645823321721,0.626,0.546,1.86827755800721e-86,"0","MID1IP1"
"BASP1",1.50385499828059e-90,0.301620967897397,0.554,0.465,3.47646159952524e-86,"0","BASP1"
"RGCC",2.02924786063296e-90,0.333579647706194,0.808,0.752,4.69101227942521e-86,"0","RGCC"
"BAZ2B",3.53140474052627e-90,0.253482932253126,0.527,0.436,8.16354833867459e-86,"0","BAZ2B"
"MT-ND3",4.18816964301087e-85,0.309604679589931,0.999,0.997,9.68179176374823e-81,"0","MT-ND3"
"MX1",4.40272326882429e-81,0.256369425983521,0.267,0.183,1.01777753805411e-76,"0","MX1"
"DDX3X",1.16198726089862e-80,0.274660665597157,0.923,0.895,2.68616595101933e-76,"0","DDX3X"
"SAP30",1.2489920035308e-80,0.272761467465369,0.527,0.449,2.88729481456214e-76,"0","SAP30"
"ALOX5AP",4.6559552109755e-79,0.256737874456628,0.601,0.521,1.07631716612121e-74,"0","ALOX5AP"
"AL355075.4",3.38172346898259e-77,0.51087187835546,0.314,0.23,7.81753014324705e-73,"0","AL355075.4"
"RHOB",4.15615049534031e-77,0.279563112078002,0.527,0.434,9.60777310007819e-73,"0","RHOB"
"SOCS3",3.60840101899322e-74,0.261400216228707,0.511,0.422,8.34154063560663e-70,"0","SOCS3"
"AC103591.3",6.61401997952634e-73,0.422062968991955,0.824,0.796,1.5289629986671e-68,"0","AC103591.3"
"HBB",2.50033529509466e-72,0.307101501560442,0.813,0.786,5.78002510167033e-68,"0","HBB"
"TMEM107",6.13991401157927e-72,0.353043173812384,0.458,0.376,1.41936392205678e-67,"0","TMEM107"
"COQ7",3.3665892062285e-66,0.263497349700982,0.295,0.22,7.78254426803843e-62,"0","COQ7"
"HSPA5",1.17283337990996e-65,0.528231982119721,0.888,0.858,2.71123892433785e-61,"0","HSPA5"
"YME1L1",3.35536684045e-58,0.276578730966495,0.733,0.703,7.75660152506826e-54,"0","YME1L1"
"HNRNPU",1.65127348752021e-49,0.273309850906287,0.965,0.957,3.81724892110046e-45,"0","HNRNPU"
"EIF2AK2",1.45833081888331e-48,0.258094337695846,0.419,0.361,3.37122335401255e-44,"0","EIF2AK2"
"EGR1",2.87919392041845e-48,0.427182626233268,0.537,0.475,6.65583258583132e-44,"0","EGR1"
"PHLDA1",6.91989905233731e-46,0.326337994931998,0.315,0.257,1.59967306392882e-41,"0","PHLDA1"
"CCL4",2.34435221156169e-39,0.72987168859067,0.32,0.256,5.41943900746715e-35,"0","CCL4"
"MT-CO1",3.51686192238177e-39,0.251904090646135,0.999,0.998,8.12992970596993e-35,"0","MT-CO1"
"GADD45B",5.50618430458383e-39,0.316302875402148,0.847,0.832,1.27286462569064e-34,"0","GADD45B"
"ISG15",3.11775666926393e-31,0.252429689170089,0.478,0.427,7.20731809233744e-27,"0","ISG15"
"JUN",2.0746837392066e-25,0.391112502627696,0.955,0.902,4.79604639992391e-21,"0","JUN"
"IER2",1.98530722029827e-15,0.297428606510934,0.958,0.95,4.5894347011635e-11,"0","IER2"
"AREG",0,1.98861035652034,0.767,0.401,0,"1","AREG"
"GNLY",0,1.57603023292179,0.277,0.105,0,"1","GNLY"
"HLA-DPB1",0,1.35697447095517,0.937,0.879,0,"1","HLA-DPB1"
"IL32",0,1.31034718736711,0.344,0.045,0,"1","IL32"
"RGS1",0,1.19297497055841,0.578,0.301,0,"1","RGS1"
"HLA-DQA1",0,1.15809342351714,0.659,0.443,0,"1","HLA-DQA1"
"SOX4",0,1.1520336318056,0.642,0.382,0,"1","SOX4"
"RPSA",0,1.15100336279963,1,0.983,0,"1","RPSA"
"HLA-DQB1",0,1.14798039373585,0.792,0.633,0,"1","HLA-DQB1"
"NKG7",0,1.13446248343946,0.596,0.344,0,"1","NKG7"
"RPS5",0,1.13258877410984,0.998,0.991,0,"1","RPS5"
"HLA-DPA1",0,1.11588508862554,0.941,0.927,0,"1","HLA-DPA1"
"CD69",0,1.11163585580255,0.679,0.328,0,"1","CD69"
"SPINK2",0,1.10822238990542,0.332,0.073,0,"1","SPINK2"
"EEF1B2",0,1.10008034516497,0.998,0.982,0,"1","EEF1B2"
"RPS3",0,1.03278545853624,1,1,0,"1","RPS3"
"LTB",0,1.00380181047688,0.393,0.153,0,"1","LTB"
"RPL3",0,0.99408540164891,1,1,0,"1","RPL3"
"GAS5",0,0.968449945907345,0.972,0.851,0,"1","GAS5"
"SNHG29",0,0.94751555603901,0.99,0.938,0,"1","SNHG29"
"LDHB",0,0.93978629287129,0.868,0.553,0,"1","LDHB"
"NPM1",0,0.925508599584259,0.994,0.933,0,"1","NPM1"
"CTSW",0,0.906299321340894,0.425,0.065,0,"1","CTSW"
"RPS18",0,0.898942753810221,1,1,0,"1","RPS18"
"RPS23",0,0.897565601546529,1,1,0,"1","RPS23"
"HINT1",0,0.884414046398603,0.979,0.873,0,"1","HINT1"
"RPLP0",0,0.883815573186884,0.999,0.993,0,"1","RPLP0"
"TRBC2",0,0.874345910475585,0.35,0.048,0,"1","TRBC2"
"RPS12",0,0.872950577523087,1,1,0,"1","RPS12"
"SLC38A1",0,0.864485472702988,0.494,0.072,0,"1","SLC38A1"
"RPL10A",0,0.86227981442935,1,0.999,0,"1","RPL10A"
"ITM2A",0,0.859291060252804,0.366,0.042,0,"1","ITM2A"
"RPS4X",0,0.853055286399267,1,1,0,"1","RPS4X"
"RPS27A",0,0.848239283588757,1,1,0,"1","RPS27A"
"RPS2",0,0.847532762205024,1,1,0,"1","RPS2"
"RPS10",0,0.8375350456675,1,0.999,0,"1","RPS10"
"RPS21",0,0.834281209355152,1,1,0,"1","RPS21"
"HIST1H4C",0,0.808825774481717,0.745,0.417,0,"1","HIST1H4C"
"RPS27",0,0.806992049258216,1,1,0,"1","RPS27"
"RPL5",0,0.795874630819431,1,1,0,"1","RPL5"
"RPS19",0,0.794271684913271,1,1,0,"1","RPS19"
"RPS29",0,0.789540701972019,1,1,0,"1","RPS29"
"CD3D",0,0.773421161132619,0.296,0.028,0,"1","CD3D"
"GYPC",0,0.758832556735089,0.581,0.298,0,"1","GYPC"
"RPS3A",0,0.756676690217203,1,1,0,"1","RPS3A"
"CD7",0,0.755705147997729,0.398,0.061,0,"1","CD7"
"RPL7A",0,0.742017364324426,1,1,0,"1","RPL7A"
"RPS15A",0,0.737661898050354,1,1,0,"1","RPS15A"
"RPS8",0,0.735814929664047,1,1,0,"1","RPS8"
"PCED1B-AS1",0,0.735790928181493,0.362,0.088,0,"1","PCED1B-AS1"
"PRSS57",0,0.733709498454266,0.274,0.073,0,"1","PRSS57"
"RPS6",0,0.728545344039917,1,1,0,"1","RPS6"
"PEBP1",0,0.719226617507953,0.669,0.341,0,"1","PEBP1"
"RPL14",0,0.715713693847613,1,1,0,"1","RPL14"
"RPL23A",0,0.713102560408568,1,1,0,"1","RPL23A"
"RPS7",0,0.709753910242798,1,1,0,"1","RPS7"
"RPL10",0,0.706257791817417,1,1,0,"1","RPL10"
"RPL32",0,0.705694568579934,1,1,0,"1","RPL32"
"ITM2C",0,0.701377615816514,0.381,0.079,0,"1","ITM2C"
"RPL18",0,0.699605821328468,1,1,0,"1","RPL18"
"STMN1",0,0.697954905850557,0.406,0.117,0,"1","STMN1"
"EEF1G",0,0.690341164505483,0.998,0.99,0,"1","EEF1G"
"SEPTIN6",0,0.685407450850294,0.625,0.338,0,"1","SEPTIN6"
"HMGN1",0,0.680773383271838,0.94,0.728,0,"1","HMGN1"
"CDK6",0,0.680757963522659,0.456,0.249,0,"1","CDK6"
"CD3E",0,0.673537333453098,0.265,0.023,0,"1","CD3E"
"HOPX",0,0.665570945505236,0.272,0.035,0,"1","HOPX"
"RPS14",0,0.665537066806698,1,1,0,"1","RPS14"
"RPS25",0,0.657804678975397,1,1,0,"1","RPS25"
"RPL41",0,0.657229199265133,1,1,0,"1","RPL41"
"RPL19",0,0.652560860700012,1,1,0,"1","RPL19"
"MSI2",0,0.652159727913459,0.38,0.173,0,"1","MSI2"
"RPL30",0,0.64849791462088,1,1,0,"1","RPL30"
"ETS1",0,0.642526998701437,0.302,0.074,0,"1","ETS1"
"RPL18A",0,0.641769928841669,1,1,0,"1","RPL18A"
"RPL13",0,0.640887132602386,1,1,0,"1","RPL13"
"DDIT4",0,0.639111723409909,0.504,0.289,0,"1","DDIT4"
"HSP90AB1",0,0.638397801210192,0.981,0.906,0,"1","HSP90AB1"
"RPS15",0,0.616969621802299,1,1,0,"1","RPS15"
"HNRNPA1",0,0.612288897618353,0.997,0.982,0,"1","HNRNPA1"
"RPL36",0,0.607646240942215,1,1,0,"1","RPL36"
"RACK1",0,0.603783861834516,1,1,0,"1","RACK1"
"CST7",0,0.600938990302378,0.3,0.078,0,"1","CST7"
"LIME1",0,0.600690348377124,0.325,0.043,0,"1","LIME1"
"MIF",0,0.596652511782325,0.972,0.864,0,"1","MIF"
"RPL35A",0,0.596008098144684,1,1,0,"1","RPL35A"
"EVL",0,0.591762134111903,0.483,0.16,0,"1","EVL"
"RPL35",0,0.588641582697914,1,1,0,"1","RPL35"
"C12orf75",0,0.587410121895134,0.313,0.033,0,"1","C12orf75"
"RPL15",0,0.572180403472155,1,1,0,"1","RPL15"
"RPL17",0,0.570229216301413,1,1,0,"1","RPL17"
"RPL37",0,0.56981885883777,1,1,0,"1","RPL37"
"NME2",0,0.569584845665775,0.981,0.945,0,"1","NME2"
"CIRBP",0,0.566752282838404,0.95,0.814,0,"1","CIRBP"
"RPS28",0,0.562049426905006,1,1,0,"1","RPS28"
"MZT2A",0,0.561410389685435,0.585,0.298,0,"1","MZT2A"
"CCND2",0,0.560835096032777,0.416,0.134,0,"1","CCND2"
"RPL29",0,0.559745790383865,1,1,0,"1","RPL29"
"RPL26",0,0.558557099922957,1,1,0,"1","RPL26"
"SNHG7",0,0.556157336893112,0.617,0.405,0,"1","SNHG7"
"FAM30A",0,0.556123222944487,0.252,0.045,0,"1","FAM30A"
"IFITM1",0,0.551057482974729,0.303,0.056,0,"1","IFITM1"
"SNHG8",0,0.550630471485369,0.904,0.737,0,"1","SNHG8"
"RPL12",0,0.550112538523265,1,1,0,"1","RPL12"
"BTF3",0,0.543920257897941,0.999,0.993,0,"1","BTF3"
"SNHG6",0,0.543515651715527,0.991,0.946,0,"1","SNHG6"
"APEX1",0,0.543428594444713,0.588,0.363,0,"1","APEX1"
"CD2",0,0.542524752589664,0.254,0.024,0,"1","CD2"
"RPL11",0,0.539770054954566,1,1,0,"1","RPL11"
"RPL34",0,0.539612293874074,1,1,0,"1","RPL34"
"RPL36A",0,0.528653146304316,1,1,0,"1","RPL36A"
"PIK3R1",0,0.522089091541594,0.746,0.547,0,"1","PIK3R1"
"TSC22D1",0,0.521910544814244,0.336,0.137,0,"1","TSC22D1"
"RPL24",0,0.519265598924097,1,1,0,"1","RPL24"
"IL2RG",0,0.516088933870747,0.535,0.265,0,"1","IL2RG"
"RPL13A",0,0.515483554941774,1,1,0,"1","RPL13A"
"RPL9",0,0.514482371622995,1,1,0,"1","RPL9"
"SNHG5",0,0.513842628845632,0.955,0.836,0,"1","SNHG5"
"RPL37A",0,0.512665754097203,1,1,0,"1","RPL37A"
"TUBA1B",0,0.511620214152334,0.902,0.782,0,"1","TUBA1B"
"ACTG1",0,0.508298590669055,0.999,0.997,0,"1","ACTG1"
"RPL8",0,0.498329799548556,1,1,0,"1","RPL8"
"PLD4",0,0.494344117310367,0.33,0.116,0,"1","PLD4"
"RPL6",0,0.481728031168253,1,1,0,"1","RPL6"
"RPL22",0,0.478128483935994,1,1,0,"1","RPL22"
"MZT2B",0,0.477722963407522,0.909,0.761,0,"1","MZT2B"
"RPL27A",0,0.474649674441449,1,1,0,"1","RPL27A"
"RPS24",0,0.46452648966473,1,1,0,"1","RPS24"
"RHOH",0,0.460275624826856,0.298,0.049,0,"1","RHOH"
"OCIAD2",0,0.459596066226991,0.327,0.037,0,"1","OCIAD2"
"PDLIM1",0,0.457195000164969,0.289,0.109,0,"1","PDLIM1"
"TLE5",0,0.450228745509321,0.874,0.725,0,"1","TLE5"
"RNF125",0,0.446522595794966,0.397,0.162,0,"1","RNF125"
"RPS16",0,0.445808325524952,1,1,0,"1","RPS16"
"RPL21",0,0.444352868921398,1,1,0,"1","RPL21"
"TFDP2",0,0.44008602608429,0.348,0.096,0,"1","TFDP2"
